,in,out1,out2
245,1918FALE,BER54:MAO53:LON52:MUN47:LIV46:BUR41:EDI38:HOL31:LON30:SPA30:TUN29:GOL27:WAR27:LON26:MAR26:DEN26:LVP21:VEN21:LVP19:YOR17:BEL16:STP15:ENC14:KIE14:RUM12:IOS12:BRE11:PRU11:WMS11:MOS10::NAP4:SPA4:PAR4:SWE4:SPA3:EDI3:AES3:BOH3:ARM3:TUS3:BUL3:BUD3:SMY3:APU3:NWG2:LVP2:TRI2:CON2:GRE2:BUL2:HEL2:SKA2:STP2:ALB1:BAR1:STP1:NAO1:ADS1:WAL1:EMS1:,MAO98:MUN79:LIV78:BUR75:BER69:LON68:LON67:STP55:NTH53:TYS52:TUN52:BEL51:ENC48:EDI46:HOL45:PRU43:KIE43:DEN42:NWY40:SPA38:LON38:WAR37:GOL36:MAR36:SWE32:LVP28:GOB26:YOR25:VEN24:LVP23::SPA8:EDI8:PIA7:NAP7:BUL7:VIE7:NAO7:TUS7:SKA6:SMY6:WAL5:ADS5:SER4:STP4:STP4:CLY4:SPA4:CON4:BOH4:EMS3:AES3:APU3:BUD3:TRI2:GRE2:BAR2:BUL2:ANK1:SYR1:ALB1:
246,1918FALF,MUN37:BEL21:MAR17:IOS17:WMS16:MAO16:PAR16:RUH15:TUN15:BRE15:BER15:KIE14:NTH14:HOL14:TRI13:BUD12:BUR12:MAR11:DEN11:SMY10:EDI10:GOL10:SER10:TYS9:GRE9:TYR8:SPA8:SWE8:NWY8:SIL6::RUM4:ALB4:LON3:FIN3:BRE3:WAR3:CON3:ARM3:BRE3:NAP3:SYR3:TUS2:POR2:MAR2:BUL2:PIC2:PAR2:ANK2:LVP2:BUL2:UKR1:GOB1:WAL1:YOR1:IRS1:BOH1:BAL1:SEV1:SPA1:NAO1:,MUN76:MAR40:GOL36:MAO35:BEL33:IOS32:PAR31:WMS27:BUR26:BRE24:TYS24:RUH23:TUN22:BER21:NTH21:SPA20:KIE20:VEN17:HOL17:MAR17:TRI17:PIA16:TYR15:DEN15:PAR15:GAS14:ENC14:EDI13:SER13:GRE13::STP6:BUL6:WAR6:LVP6:EMS6:PRU6:FIN5:BRE5:CON5:MOS5:CLY5:SKA4:ARM4:ADS4:YOR4:SYR3:WAL3:BOH3:IRS3:NAO3:SPA2:BAR2:GOB2:ANK2:BUL2:BAL1:SEV1:BLA1:UKR1:HEL1:
247,1918FALI,MAO15:VIE11:PIC10:SIL10:IOS9:BEL9:MAR8:TYR8:BRE8:VEN8:RUM8:BUR7:BUD7:SMY6:ROM6:TUN6:WAR6:MUN6:APU5:PRU5:SPA5:TRI5:VEN5:GAS5:TUS5:SEV5:WMS5:ALB5:GAL5:WAL5::MOS3:LIV3:PAR3:NAP3:NAF3:GOL3:ANK2:NAP2:HOL2:BUL2:NWG2:LVP2:BUL2:DEN2:LON1:NWY1:AES1:BAR1:TYS1:SYR1:HEL1:SKA1:EDI1:BLA1:SER1:BUL1:EMS1:SPA1:ROM1:BER1:,APU44:MAO30:TRI26:WMS25:VEN23:MAR19:GRE18:TYR17:PIA17:PIC16:VIE16:BRE15:IOS14:TUN14:BEL14:GOL13:ROM12:MUN12:VEN12:SIL12:RUM11:TYS11:ROM11:BUD11:TUS10:SMY10:CON10:NAP10:NAF10:BUR9::WAL5:LIV5:LVP5:PAR5:UKR4:CLY4:NAP4:NTH4:NWG4:ANK3:BUL3:BUL3:MOS3:BLA3:HOL3:NAO3:SYR2:DEN2:ADS2:SPA2:SPA2:LON2:NWY1:AES1:BAR1:HEL1:SKA1:EDI1:VEN1:BER1:
248,1918FALG,SIL44:BER26:GAL25:TYR24:VIE24:BUD24:MOS9:SEV9:NTH9:MUN9:WAR9:MAR8:BEL7:BUL7:BUR7:MAO7:KIE6:RUM6:SPA6:ENC6:PIC6:NWY5:HOL5:PAR5:UKR5:SWE4:ROM4:PIA4:ARM4:DEN4::BOH4:STP4:BER4:WMS3:IOS3:CON3:PRU3:MUN3:GRE3:ALB3:BRE2:LIV2:KIE2:EDI2:SPA2:SER2:IRS2:ANK2:NAO2:RUH2:TUS2:LVP2:GAS1:SMY1:YOR1:STP1:NWG1:TYS1:BER1:AES1:,MUN110:SIL57:BER48:WAR38:GAL37:TYR30:VIE29:BUD28:BER24:MAO20:MAR19:KIE18:MOS17:NTH16:PRU15:BOH14:RUM14:STP14:KIE13:DEN13:LIV13:BUR13:PIC11:SWE11:SEV10:SPA10:UKR10:BUL10:PIA9:MUN9:.:PAR5:SER4:WMS4:BER4:CON3:IRS3:LVP3:EDI3:GRE3:GAS3:FIN3:ALB3:TUS3:IOS3:NAP3:NWG2:ANK2:SKA2:YOR2:POR2:SMY1:HEL1:TYS1:STP1:GOB1:TUN1:STP1:WAL1:APU1:AES1:
249,1918FALA,MUN17:VEN16:TYS13:VIE13:SIL13:BUD12:PIA11:TYR10:ROM10:IOS9:BOH9:WAR9:TUS8:TRI8:MOS7:BUL7:LIV7:APU7:STP6:MAR6:SER6:VIE6:TUN6:GAL6:NAP6:HOL6:PRU6:ARM6:KIE5:BER5::AES4:TRI4:BEL4:UKR4:ALB4:FIN3:RUM3:TRI3:PAR3:WMS3:GAS2:POR2:MAO2:DEN2:NAF2:NTH2:ADS2:ANK2:GOL2:GRE2:LVP1:BRE1:EDI1:EMS1:SWE1:HEL1:LON1:SPA1:PIC1:NWY1:,RUM43:BUD41:MUN39:TYS36:VEN33:LIV32:TRI30:UKR27:BOH23:SIL22:GAL21:TYR20:VIE20:VIE19:GOL19:IOS18:BUD18:WAR17:PIA17:MOS16:BUL16:BER16:TRI15:ROM15:SER14:TUN11:STP11:PRU11:SEV11:ALB11::HOL7:RUH6:ADS6:BUR6:FIN5:ANK5:BEL5:AES5:GRE4:WMS4:NAF3:NWY3:PIC3:PAR3:DEN2:GAS2:EMS2:MAO2:NTH2:EDI2:POR2:SPA2:SWE1:LON1:NAO1:LVP1:BRE1:HEL1:SYR1:NWG1:
250,1918FALT,SIL72:UKR46:GAL45:CON43:MOS40:IOS38:TYS37:SPA32:PIA32:MAO30:BOH28:ANK27:MAR27:GOL26:CON24:PRU23:GRE22:LIV22:STP22:TRI21:ALB21:SEV20:WAR19:TYR16:RUM16:SMY16:BUD16:VEN16:VIE14:WMS14::ENC6:ADS6:SMY6:NTH6:CON6:BUL5:KIE4:FIN4:POR3:SMY3:NWG3:EMS3:BRE2:PIC2:GAS2:ANK2:EDI2:DEN2:SKA2:IRS1:SYR1:LON1:RUH1:SWE1:GOB1:CLY1:LVP1:ANK1:BEL1:HEL1:,IOS103:SIL83:SEV73:UKR67:MOS66:GAL64:CON60:TYS57:RUM55:BOH55:CON47:TRI44:BUL41:GRE41:MAO41:WMS40:SPA40:PIA39:ANK37:ALB36:WAR34:SMY34:VEN34:GOL31:MAR31:AES31:LIV30:BUD28:APU28:VIE27:.:BLA6:GAS6:BUL6:POR5:BRE5:FIN5:KIE4:ANK4:NWG3:BUR3:LVP3:PIC3:DEN3:IRS2:LON2:SWE2:EDI2:SYR2:SKA2:BEL2:SPA2:BAR1:GOB1:SPA1:HEL1:STP1:CLY1:BUL1:RUH1:NAO1:
251,1918FALR,MUN19:GAL16:SEV13:BOH11:NWY11:WAR10:BEL9:MOS9:MOS8:STP8:RUM8:KIE7:TYR7:BUD7:CON7:WAR7:NTH7:MAO7:SMY7:BER7:ENC6:SWE6:UKR6:HOL6:NAO5:RUH5:TRI5:ARM5:DEN5:PIA5::BRE3:EDI2:STP2:CLY2:BAR2:NAP2:GAS2:ALB2:PAR2:ANK2:ROM1:BAL1:SPA1:POR1:GRE1:MAR1:SPA1:BUL1:TUS1:BUL1:WAL1:TUN1:GOB1:EMS1:STP1:BLA1:SYR1:NAF1:SKA1:AES1:,MUN28:MOS28:NWY24:WAR24:BER23:GAL23:STP22:LIV21:SEV18:WAR16:RUM16:STP16:UKR16:BOH15:BUD14:MOS13:PRU13:SWE13:CON12:DEN12:KIE12:NTH12:BEL11:ARM11:TRI11:SMY11:HOL11:SIL10:TYR9:SEV8::IRS4:GAS4:SKA3:HEL3:AES3:PIC3:GRE3:ALB3:BAL2:WAL2:EMS2:STP2:CLY2:BLA2:NAP2:SYR2:BUL2:PAR2:EDI2:MAR1:SPA1:BUL1:TUS1:ROM1:TUN1:GOB1:SPA1:TYS1:NAF1:POR1:
252,1919SPRE,MUN54:BEL42:SPA39:LON36:EDI35:KIE30:BER28:WMS28:RUH27:GAS26:GOL26:LIV25:MAR24:ENC24:TUS21:IRS20:VEN20:SPA19:BRE19:STP17:STP17:NTH16:WAL16:MAO15:PRU14:MOS11:SIL9:TUN8:TYS8:DEN7::GAL4:SMY4:RUM4:HEL4:POR3:BAL3:VIE3:NWG3:BUL3:YOR3:ROM3:STP2:SPA2:BOH2:EMS2:GOB2:GRE2:SWE2:ANK2:TYR2:PIC1:BUD1:SYR1:BAR1:UKR1:NAO1:BUL1:PAR1:SER1:AES1:,MUN86:SPA63:LON57:STP57:LIV56:NTH53:ENC50:BEL49:WMS49:KIE49:GAS47:EDI47:BER45:MAO44:HOL36:IRS33:MAR32:GOL32:RUH32:SWE30:TUN30:WAL27:TUS25:PRU25:NWY24:BRE24:SPA23:NAF22:STP22:DEN21::HEL8:CON8:PIA7:ARM6:ANK6:AES5:POR5:BUL5:VIE5:GOB5:NAP5:TYR5:STP4:ROM4:UKR4:LVP4:TRI4:SKA4:SMY4:EMS3:GRE3:BUD2:CLY2:SER2:BAR2:SPA2:BOH2:SYR1:ALB1:BUL1:
253,1919SPRF,MUN22:IOS17:MAO14:NWY12:KIE12:TYS11:BUR11:ENC11:TUN11:NTH10:RUH9:MAR9:DEN9:WMS9:PIC8:TYR8:GOL7:TRI7:HOL7:BUD7:BER7:FIN7:SIL6:GAS6:SMY6:GAL6:BEL6:PIA5:SWE5:EDI5::VEN4:SYR3:TUS3:ADS3:STP3:HEL3:CLY3:WAL3:AES3:WAR3:NAP3:ROM2:NAF2:PAR2:BUL2:POR2:PRU2:GOB2:APU2:UKR2:STP2:SKA2:SEV1:BRE1:YOR1:ARM1:BAR1:MOS1:IRS1:BLA1:,MUN64:MAO34:BUR33:GOL33:MAR33:IOS23:TYS22:TUN22:PIC21:NTH21:KIE20:SPA20:WMS19:ENC19:RUH18:PIA18:BEL16:GAS16:TRI14:TYR14:HOL14:NWY13:VEN13:BER12:DEN11:SIL10:BRE10:NWG9:LON9:NAP9::WAR5:PRU5:CLY5:RUM5:ROM4:STP4:ADS4:NAF4:HEL4:SYR4:SKA3:IRS3:BUL3:MOS3:STP2:UKR2:GOB2:LIV2:BAR2:ARM1:SPA1:EMS1:NAO1:SEV1:GRE1:BUL1:LVP1:YOR1:ROMVIACONVOY1:BLA1:
254,1919SPRI,MUN8:TYR8:WAR7:VEN6:MAO6:TRI6:BEL5:IOS5:VIE5:NAF4:MOS4:GOL4:AES4:EDI4:BRE3:ADS3:ENC3:TUN3:SER3:TYS3:LON3:SIL3:BOH3:ALB3:TUS3:GAS3:BUL2:POR2:NWY2:HOL2:BUR2:MAR2:PIC2:PRU2:GRE2:WMS2:WAL2:RUM2:BLA2:SEV2:NWG2:NTH2:DEN1:LIV1:ARM1:EMS1:LVP1:NAO1:PAR1:SPA1:RUH1:BUD1:CLY1:SWE1:UKR1:GAL1:APU1:IRS1:BER1:,VEN43:TRI20:IOS18:TYR17:MAR15:TYS15:WMS14:MUN11:TUN11:GOL11:NAP11:TUS11:AES10:MAO10:VIE9:PIC9:ROM9:BRE8:BEL8:ENC7:WAR7:NAF7:SER7:PIA7:ALB6:HOL6:NWG6:SPA6:SIL6:GAS5::MOS4:BUR4:KIE3:CLY3:RUH3:UKR3:SEV3:LON3:BUL3:SMY2:NWY2:BUD2:PRU2:WAL2:BLA2:GAL2:BUL1:BAR1:SPA1:LVP1:BUL1:SWE1:EMS1:LIV1:HEL1:DEN1:IRS1:ARM1:PAR1:BER1:
255,1919SPRG,TYR42:BUD36:GAL11:SIL10:RUH6:MAO5:UKR5:WAR5:RUM5:PRU5:LIV4:LVP4:MUN4:NTH4:BEL4:VIE4:MAR4:BUR4:DEN4:SPA4:PIA3:BOH3:SWE3:BRE3:STP3:GAS3:PIC2:HOL2:ROM2:ARM2:BER2:KIE2:TRI2:TUN2:BUL2:ENC1:TYS1:SER1:APU1:POR1:WMS1:SPA1:ALB1:ANK1:MOS1:NAO1:YOR1:HEL1:SKA1:NAP1:PAR1:CON1:AES1:,MUN62:TYR45:BUD38:BER28:GAL23:SIL22:BEL21:PRU16:KIE15:LIV14:WAR14:RUH13:MAR11:BOH11:VIE11:DEN11:MAO10:RUM10:UKR10:SWE7:BUR7:NWY7:GAS7:NTH6:STP6:ROM6:PIA5:BRE5:TRI5:MOS5::BUL3:SEV3:SER3:SPA3:TYS3:APU3:LON3:PAR3:POR3:STP2:PIC2:NAP2:EDI2:SKA2:YOR2:VEN2:HEL2:ARM2:TUS1:FIN1:ENC1:CON1:ANK1:IRS1:ALB1:NAO1:NAF1:GOB1:WMS1:AES1:
256,1919SPRA,MUN17:TYR16:VEN14:KIE12:ROM11:TUS10:TYS10:TRI9:APU9:BUD8:ADS8:SER8:PIA8:WAR7:SIL7:RUH7:BER6:STP6:IOS6:BEL6:BOH5:NAP5:GAL5:LIV5:BUL5:RUM4:PRU4:HOL4:MAO4:ALB3:ARM3:FIN3:CON3:MOS3:SMY3:MAR3:VIE3:BRE3:PIC3:BUR3:NWY2:NTH2:AES2:ANK2:TUN2:SWE2:WMS2:UKR2:GAS2:SYR1:PAR1:NAF1:YOR1:WAL1:SEV1:SPA1:GRE1:,VEN60:TRI49:RUM46:MUN38:TYS32:PIA29:TYR23:ROM17:KIE16:BOH16:BUD15:GAL15:ALB15:TUS14:BER14:SIL14:SER13:VIE13:WAR13:APU13:IOS12:MOS12:ADS11:RUH11:BUL10:NAP9:SEV8:PRU8:LIV8:STP8:UKR6:TUN6:BEL6:HOL5:MAR5:BUR5:MAO4:CON4:BRE4:FIN4:GRE4:ARM4:NTH3:NWY3:PIC3:SMY3:ANK3:AES3:YOR2:SWE2:WMS2:GOL2:BLA2:GAS2:WAL1:SYR1:NAF1:SPA1:POR1:PAR1:
257,1919SPRT,TYS60:PRU51:PIA48:TUS39:BUL37:TRI35:GAL35:IOS33:SIL33:TYR27:BOH26:ARM24:ROM23:LIV23:EMS22:NAP19:ALB18:AES17:MOS15:GOL13:WAR13:VEN13:UKR12:RUM12:SPA12:MUN12:MAO11:WMS11:BUD10:SEV10::MAR6:TUN6:NTH5:BLA5:SWE5:BER4:STP3:FIN3:SMY3:YOR3:NWY3:ANK3:PIC2:EDI2:WAL2:ENC2:LVP2:LON1:IRS1:GAS1:SPA1:BRE1:APU1:SKA1:HOL1:NWG1:CLY1:KIE1:BEL1:BUR1:,IOS77:ALB74:TYS74:BUL55:PRU55:PIA52:TYR51:TRI49:GAL47:TUS46:MOS46:AES45:SIL42:EMS38:WAR38:NAP36:LIV33:RUM33:ROM31:BOH31:SEV31:ARM28:VEN26:CON26:APU25:UKR24:MAO22:WMS22:VIE21:GOL20::BUL6:NWY6:SWE6:STP5:NTH5:GAS4:YOR3:BUL3:NWG3:FIN3:SYR2:EDI2:IRS2:SPA2:LON2:ENC2:WAL2:PIC2:SPA2:KIE2:LVP2:NAO2:RUH1:SKA1:BRE1:CLY1:HOL1:BUR1:BAR1:BEL1:
258,1919SPRR,MUN16:NWY12:GAL11:RUM10:KIE8:SEV8:STP7:SIL7:TYR7:WAR7:BOH6:BEL6:VIE6:RUH6:TRI5:NTH5:BLA5:BER5:UKR5:ARM4:SER4:ANK4:SWE4:ENC4:PIC4:BUL3:BUR3:PRU3:NAO3:CON3::IRS3:BUD3:MAO3:IOS2:STP2:VEN2:GOB2:CLY2:GAS2:MAR2:LIV2:SPA2:LVP2:MOS2:ROM2:BAL2:WAL2:LON2:BAR2:TUS2:HOL1:ALB1:EMS1:EDI1:DEN1:BRE1:PAR1:WMS1:SKA1:AES1:,MUN26:NWY24:STP19:BER17:WAR17:RUM16:KIE16:MOS16:UKR16:GAL14:SIL14:LIV13:SWE12:SEV11:NTH10:BLA9:TYR9:RUH9:VIE8:BEL8:BOH8:MAO7:TRI7:PRU7:SMY7:BUD7:ANK6:NAO6:DEN6:ENC6::ROM3:GRE3:BUL3:BAL3:GOB3:CLY3:IOS3:HOL3:GAS3:WAL3:LON2:MAR2:TYS2:AES2:VEN2:LVP2:PAR2:SPA2:TUS2:FIN2:EMS2:HEL1:SYR1:SKA1:PIA1:SPA1:YOR1:SPA1:ALB1:WMS1:
259,1919FALE,TUN43:MAO35:TYS26:LON26:MUN25:BUR24:LVP23:LON23:EDI20:PIC18:WAL17:KIE17:BER15:STP14:PRU13:LIV12:WMS12:WAR12:BEL11:MAR11:DEN10:ENC10:HOL10:IOS8:EDI8:MOS8:GOL8:BRE7:SIL7:SPA7::GAL3:SPA3:TUS3:RUM3:NAP3:BAL3:POR2:CON2:LVP2:NWG2:IRS2:EDI2:YOR2:EMS2:TRI2:STP2:SMY1:UKR1:SER1:STP1:GOB1:ALB1:SPA1:BUL1:VIE1:BOH1:SKA1:TYR1:BUL1:AES1:,MAO64:STP51:TUN50:MUN40:KIE33:LON33:TYS33:ENC31:BUR31:LIV30:LON29:EDI27:BER25:LVP25:WAL24:DEN24:PIC24:NTH23:BEL23:BRE21:PRU21:HOL19:MAR18:WAR17:MOS16:NWY16:WMS15:SPA15:GOL14:LON14::TUS5:VEN5:SMY5:LVP4:GAL4:UKR4:EDI4:BUD4:GOB4:EMS4:POR3:BOH3:CON3:NAP3:ALB2:HEL2:TYR2:CLY2:ANK2:TRI2:SKA2:AES1:ADS1:ARM1:BUL1:SPA1:STP1:VIE1:BUL1:SER1:
260,1919FALF,MUN28:IOS17:KIE14:NWY12:BEL12:TYS11:TUN11:MAO10:BER10:DEN9:PIA9:MAR9:FIN8:PAR8:BUD8:WMS8:SPA7:ENC7:BRE7:SMY6:VEN6:NTH6:HOL6:ROM6:LIV6:RUH5:MAR5:SER5:BUR5:SIL5::WAL3:GAS2:IRS2:BRE2:ALB2:NWG2:BRE2:TUS2:BUL2:EDI2:ANK2:YOR2:NAF2:NAP2:PAR2:MOS2:GOB2:CON2:AES2:WAR2:HEL1:EMS1:PRU1:UKR1:SPA1:ADS1:STP1:STP1:STP1:ARM1:,MUN69:PIA37:MAO35:MAR30:GOL26:IOS23:BEL22:TYS22:KIE20:SPA18:TUN18:PAR18:BUR17:NWY16:WMS15:ENC15:RUH13:BER13:BRE12:VEN12:PIC12:DEN11:BRE11:HOL11:TRI10:ROM10:NTH10:VIE10:BUD10:FIN10::LVP5:GAL5:SWE5:WAL5:BAL4:WAR4:NWG4:EDI4:ALB4:POR4:PRU3:BAR3:MOS3:BUL3:ANK2:BRE2:YOR2:BOH2:ADS2:SYR2:GOB2:CON2:STP2:EMS1:HEL1:STP1:ARM1:CLY1:STP1:UKR1:
261,1919FALI,BEL8:GAS6:TYR6:IOS5:TRI4:BUR4:ROM4:VEN4:PIC4:KIE4:MUN4:VIE4:VEN4:WMS4:ENC3:GAL3:NTH3:HEL3:GOL3:LON3:MAO3:MOS3:BUD3:NAF2:DEN2:SKA2:HOL2:SPA2:CON2:TYS2::TUN2:GRE2:PIA2:EMS1:SYR1:ROM1:NWY1:BRE1:SMY1:NAP1:CLY1:SPA1:MAR1:ALB1:EDI1:NAP1:UKR1:POR1:SWE1:PAR1:BUL1:SER1:STP1:BOH1:WAL1:RUM1:WAR1:TUS1:SEV1:BER1:,TYR18:MAO17:TRI16:IOS16:WMS15:VEN14:PIA12:ROM12:VEN12:MUN12:BEL12:GOL11:NAP10:TYS9:VIE9:BUR9:TUS9:MAR9:GAS8:BRE7:PIC7:TUN7:SER6:BOH6:RUH6:SPA6:KIE6:SPA6:SIL6:LON5::APU3:BLA3:ROM3:RUM3:PAR3:MOS3:BER3:WAR3:LVP3:LIV2:SEV2:BUL2:SPA2:WAL2:NWG2:DEN2:SKA2:ANK2:POR2:UKR1:CLY1:NWY1:BUL1:EDI1:STP1:EMS1:PRU1:ARM1:SWE1:ADS1:
262,1919FALG,SEV35:RUM19:TYR18:KIE18:GAL8:UKR8:WAR7:MUN6:VIE5:VEN5:NTH5:MAR5:MOS4:SIL4:EDI4:NWY4:GRE4:KIE3:PIA3:SMY3:SER3:CON3:PIC3:TUN3:TRI3:GAS3:LON3:ANK3:STP3:BUD2::LIV2:KIE2:NAO2:NAP2:BUR2:BUL2:LVP2:BOH2:TUS2:CLY1:DEN1:SPA1:HEL1:SPA1:NAF1:BER1:SYR1:MAO1:NWG1:BER1:ARM1:RUH1:BLA1:YOR1:PAR1:BEL1:WMS1:ALB1:GOB1:BER1:,MUN65:SEV38:BUR29:RUM23:TYR23:GAL19:WAR19:KIE19:LIV14:UKR14:MAR12:NTH12:KIE11:BER11:BOH10:SIL10:PRU9:VEN9:SWE8:STP8:NWY8:VIE7:MOS7:BER6:MAO6:NAO6:TRI6:BUD5:PIA5:NAP4::DEN3:SMY3:BER3:SPA3:MUN3:ALB3:BAL3:SER3:RUH3:IRS3:PIC3:APU2:BEL2:SKA2:WMS2:POR2:SYR2:HEL2:LVP2:NAF2:TUS2:NWG2:YOR1:IOS1:ARM1:BLA1:CLY1:ADS1:GOL1:FIN1:
263,1919FALA,MUN13:SIL13:TYS9:GRE9:NAP9:VIE9:KIE8:WAR8:TUS8:BER8:TYR8:PIA8:IOS8:VEN7:LIV7:BUL7:VIE7:APU7:BEL6:BUD6:SER6:ROM6:BUR5:TRI5:RUH5:TRI5:WMS5:CON5:PRU4:RUM4:MOS4:STP4:ALB4:BOH4:MAR4:HOL3:PIC3:GAS3:TRI3:GOL3:UKR3:SMY2:NWY2:TUN2:GAL2:MAO2:BUD2:FIN2:SPA2:SEV2:ENC1:ARM1:BRE1:HEL1:EMS1:CLY1:ADS1:SKA1:ANK1:AES1:,TRI33:TUS28:MUN28:ROM26:SIL23:VEN18:BOH17:WAR17:NAP16:IOS16:LIV15:GRE15:TYR14:GAL14:BER13:VIE12:TYS11:APU11:VIE11:BUL10:PIA10:MOS10:ALB10:STP9:KIE9:PRU9:BUD9:SEV8:TRI8:RUM8::BUR7:RUH7:SER7:TRI6:WMS5:MAR4:GAS4:UKR4:ARM3:SMY3:PIC3:HOL3:GOL3:ADS3:TUN3:NWY2:FIN2:SPA2:AES2:ANK2:MAO2:BRE1:HEL1:CLY1:NTH1:SKA1:EMS1:NAF1:YOR1:ENC1:
264,1919FALT,IOS70:TYS68:WAR61:SIL54:PIA43:SEV30:STP22:PRU22:APU20:BUD20:GAL18:ALB18:MOS18:RUM17:MUN16:TYR16:TRI15:UKR14:WMS14:MAR13:VEN13:SER10:CON10:GOL10:TUN10:BER10:VIE10:MAO9:SPA9:LIV9::CON4:NAF4:ADS3:NTH3:BRE3:BEL3:LVP3:SYR3:CON3:FIN2:YOR2:KIE2:ROM2:EMS1:ANK1:BLA1:EDI1:PAR1:BAR1:PIC1:HEL1:RUH1:SMY1:NWG1:GAS1:LON1:DEN1:HOL1:NAO1:BUL1:,IOS101:TYS78:WAR69:SIL61:PIA52:SEV48:TRI34:RUM33:MOS31:VEN27:PRU27:BUD27:MUN27:GRE26:APU26:GAL26:TYR24:STP24:ALB23:NAP23:UKR22:SER21:VIE19:CON19:TUN19:WMS19:BUL19:MAR18:LIV17:MAO17:.:SMY5:BEL4:ANK4:BRE4:NTH3:LVP3:SYR3:FIN3:IRS2:WAL2:ANK2:STP2:LON2:NWG2:RUH2:BLA2:YOR2:KIE2:SPA2:NAO1:BUR1:PAR1:PIC1:DEN1:RUMVIACONVOY1:HEL1:EDI1:HOL1:CLY1:BAR1:
265,1919FALR,MUN17:NWY9:BUL8:GAL8:WAR8:BER7:VIE7:STP7:SIL7:MAO6:SER6:SEV6:SEV6:BUD6:WAR5:BOH5:PRU5:TRI5:STP5:BEL4:KIE4:ENC4:CON4:RUM4:DEN3:NTH3:SWE3:MOS3:VEN2:SEV2:APU2:SKA2:HOL2:GRE2:TYR2:IOS2:RUH2:MOS2:ALB2:STP2:LVP2:YOR1:NWG1:WAL1:STP1:LON1:SPA1:NAO1:SMY1:STP1:BRE1:BUR1:LIV1:GAS1:NAF1:ROM1:ANK1:PAR1:BAL1:,MUN28:MOS21:WAR18:STP16:BER16:PRU14:GAL14:SWE14:NWY13:SIL13:LIV12:SEV12:BUL10:MAO10:BUD9:STP9:NTH9:VIE8:WAR7:BOH7:BEL7:SER7:KIE6:MOS6:ENC6:TRI6:CON6:HOL6:RUM6:SEV6::SMY2:APU2:VEN2:STP2:HEL2:NAF2:GRE2:ANK2:STP2:GOB2:IRS2:YOR2:BAL2:ALB2:ROM1:GAS1:PIA1:POR1:SPA1:ARM1:STP1:LON1:SPA1:EDI1:WAL1:BRE1:TYS1:TUN1:PAR1:AES1:
266,1920SPRE,MUN33:LON26:TUN25:MAO24:BUR22:RUH21:GAS21:PIA20:IOS20:PAR20:NWG19:IRS19:DEN19:NWY12:WMS11:MOS8:STP8:TYS8:BEL8:KIE7:ENC7:NTH7:SIL7:BER7:SPA6:WAR6:GOL6:NAP5:UKR5:YOR5::SEV3:FIN3:SWE3:BRE3:APU3:STP2:SKA2:SMY2:NAO2:CON2:PRU2:LIV2:TRI2:BLA2:BAL2:SPA2:GOB1:CLY1:STP1:BOH1:BUL1:EMS1:ADS1:ALB1:VIE1:SPA1:BUL1:BUD1:WAL1:AES1:,TUN43:MAO42:GOL42:MUN42:LON41:STP35:BUR26:IRS26:GAS26:RUH26:NWG25:DEN25:MAR24:PAR23:IOS22:BEL22:PIA21:NWY19:WMS19:NTH17:KIE16:BER16:ENC15:TYS12:PRU12:YOR12:PIC11:MOS10:HOL10:SPA10::STP5:NAF4:ROM4:WAL4:CLY4:SPA4:GRE4:SMY3:STP3:APU3:POR3:CON2:BAR2:AES2:BLA2:GOB2:BAL2:VIE2:TRI2:BOH1:BUL1:ALB1:ADS1:EMS1:GAL1:HEL1:BUD1:SPA1:TYR1:BUL1:
267,1920SPRF,MAO13:IOS10:BUR9:ENC8:MUN7:PIA6:SER6:TYS5:TUN5:KIE5:NWY5:MAR5:WMS5:BAL4:BER4:TUS4:VEN4:IRS4:BOH4:RUH4:NTH3:PIC3:BRE3:SMY3:SPA3:BUD3:TYR3:GAS3:NAP3:AES3::BEL3:STP3:GOL3:HOL2:APU2:LIV2:GAL2:STP2:DEN2:SIL2:TRI2:LVP2:LON2:WAL2:SPA1:BAR1:PAR1:UKR1:POR1:VIE1:NWG1:EDI1:CON1:GRE1:ALB1:HEL1:FIN1:PRU1:SEV1:BUL1:,MAO28:MAR23:MUN22:BUR18:PIA16:IOS16:SPA16:ENC13:RUH11:WMS10:VEN10:PIC9:TUN9:TUS9:TYS9:HOL8:BER8:SER8:GOL7:APU7:KIE7:PAR7:SPA7:GAS7:EDI6:TYR6:NTH6:BRE6:NWY6:NAP6::SMY4:BUD3:AES3:LON3:GRE3:SWE3:LIV3:WAL3:STP2:LVP2:DEN2:ALB2:NAO2:YOR2:EMS2:NAF2:NWG2:ROM2:TRI2:CLY2:SEV1:UKR1:CON1:BUL1:HEL1:VIE1:ADS1:FIN1:WAR1:BAR1:
